#OTU ID	Type
28587	TcI
28588	TcIV
28594	TcI
28597	TcI
28606	TcI
28607	TcI
28618	TcII
28620	TcIV
28622	TcIV
28646	TcII
28648	TcIV
28653	TcI
28654	TcI
28656	TcI
28657	TcI
28658	TcV
28661	TcI
28665	TcVI
28671	TcII
28677	TcI
28686	TcII
28688	TcIII
28698	TcV
28707	TcI
28708	TcI
28716	TcII
28722	TcI
28724	TcI
28743	TcI
28753	TcI
28755	TcI
28757	TcI
28761	TcIII
28762	TcIV
28764	TcI
28771	TcI
28773	TcI
28774	TcI
28775	TcI
28779	TcI
28784	TcV
28785	TcIV
28786	TcIII
28792	TcIII
28795	TcIII
28796	TcIV
28801	TcIV
28803	TcI
28807	TcI
28810	TcII
28812	TcIII
28823	TcI
28842	TcIII
28849	TcIV
28852	TcI
28856	TcVI
28863	TcI
28868	TcII
28873	TcI
28875	TcII
28881	TcI
28883	TcI
28888	TcI
28889	TcII
28908	TcIV
28923	TcIV
28924	TcI
28936	TcIV
28943	TcI
28945	TcI
28953	TcI
28968	TcI
28978	TcI
28981	TcI
28986	TcI
28992	TcI
29011	TcI
29012	TcI
29029	TcIV
29030	TcI
29031	TcI
29035	TcI
29047	TcI
29066	TcI
29067	TcIV
29070	TcI
29074	TcIV
29077	TcI
29080	TcI
29084	TcIV
29089	TcIV
29097	TcIII
29098	TcIV
29126	TcIV
29129	TcI
29130	TcIV
29131	TcI
29133	TcI
29143	TcI
29146	TcI
29147	TcIII
29148	TcI
29154	TcI
29169	TcIV
29180	TcI
29193	TcI
29194	TcI
29195	TcIV
29199	TcI
29202	TcIV
29208	TcIV
29215	TcIV
29221	TcI
29224	TcI
29237	TcIII
29238	TcV
29242	TcI
29243	TcI
29260	TcII
29265	TcIV
29270	TcIV
29271	TcI
29278	TcI
29281	TcIV
29288	TcI
29303	TcI
29305	TcI
29313	TcI
29320	TcV
29333	TcVI
29335	TcI
29345	TcV
29346	TcI
29354	TcI
29356	TcI
29363	TcIV
29368	TcIV
29376	TcV
29381	TcI
29387	TcV
29389	TcI
29393	TcIV
29394	TcVI
29396	TcV
29408	TcIV
29409	TcI
29410	TcI
29420	TcIII
29422	TcI
29423	TcI
29428	TcVI
29429	TcV
29430	TcI
29432	TcI
29434	TcI
29437	TcI
29441	TcI
29443	TcI
29455	TcIV
29459	TcV
29460	TcI
29474	TcII
29486	TcI
29495	TcII
29496	TcIV
29499	TcVI
29501	TcI
29503	TcI
29514	TcII
29531	TcI
29540	TcIII
29542	TcI
29545	TcI
29546	TcI
29549	TcI
29564	TcI
29565	TcI
29579	TcIII
29583	TcII
29592	TcI
29599	TcIII
29602	TcV
29611	TcV
29618	TcI
29628	TcI
29632	TcI
29637	TcI
29640	TcI
29641	TcI
29643	TcV
29650	TcI
29651	TcV
29655	TcI
29657	TcV
29659	TcI
29660	TcII
29662	TcIV
29669	TcI
29672	TcI
29676	TcIV
29685	TcI
29686	TcIV
29691	TcI
29697	TcIV
29698	TcI
29703	TcI
29707	TcI
29709	TcV
29714	TcV
29719	TcII
29722	TcV
29725	TcI
29729	TcI
29731	TcV
29734	TcI
29738	TcI
29743	TcI
29758	TcI
29766	TcV
29768	TcI
29773	TcI
29779	TcI
29780	TcI
29789	TcI
29792	TcI
29813	TcIII
29825	TcI
29826	TcI
29828	TcI
29829	TcI
29836	TcI
29841	TcIV
29848	TcIV
29852	TcIV
29863	TcI
29870	TcVI
29874	TcI
29885	TcI
29888	TcV
29891	TcIV
29896	TcI
29897	TcI
29910	TcI
29918	TcI
29922	TcII
29926	TcV
29932	TcI
29943	TcI
29957	TcI
29965	TcIII
29968	TcIII
29969	TcIII
29972	TcIII
29980	TcI
29981	TcI
29995	TcI
29999	TcI
30000	TcI
30003	TcI
30004	TcI
30010	TcI
30028	TcIV
30031	TcI
30046	TcII
30051	TcII
30086	TcI
30090	TcV
30091	TcVI
30103	TcV
30113	TcI
30120	TcIV
30124	TcI
30127	TcI
30130	TcIV
30131	TcI
30133	TcI
30135	TcI
30155	TcI
30157	TcI
30168	TcI
30170	TcI
30177	TcI
30182	TcI
30183	TcI
30191	TcI
30205	TcIII
30211	TcI
30213	TcIV
30220	TcI
30221	TcI
30226	TcI
30232	TcI
30251	TcII
30265	TcIII
30287	TcI
30295	TcI
30301	TcI
30314	TcII
30316	TcV
30320	TcI
30325	TcI
30343	TcIV
30348	TcIV
30350	TcI
30359	TcI
30369	TcI
30371	TcI
30376	TcIII
30377	TcIII
30388	TcI
30392	TcI
30404	TcIV
30411	TcV
30424	TcI
30428	TcI
30435	TcI
30439	TcI
30444	TcVI
30448	TcI
30458	TcI
30481	TcIV
30482	TcI
30486	TcIV
30490	TcI
30502	TcII
30507	TcII
30511	TcI
30512	TcII
30513	TcI
30514	TcI
30524	TcI
30532	TcII
30535	TcIV
30549	TcI
30554	TcI
30573	TcI
30582	TcI
30584	TcI
30588	TcIII
30593	TcIII
30598	TcI
30601	TcI
30605	TcII
30608	TcIV
30612	TcI
30625	TcII
30648	TcI
30654	TcI
30656	TcI
30663	TcI
30664	TcV
30668	TcIV
30674	TcI
30675	TcIV
30679	TcIV
30685	TcI
30693	TcI
30696	TcIV
30699	TcI
30701	TcIII
30704	TcI
30705	TcI
30707	TcV
30713	TcI
30722	TcI
30725	TcV
30739	TcI
30743	TcI
30751	TcI
30756	TcI
30765	TcIII
30775	TcIV
30785	TcVI
30786	TcI
30798	TcI
30802	TcV
30817	TcIII
30823	TcV
30829	TcV
30837	TcI
30839	TcI
30852	TcI
30866	TcI
30869	TcI
30872	TcI
30873	TcII
30877	TcI
30878	TcII
30886	TcII
30897	TcVI
30901	TcI
30902	TcII
30912	TcI
30913	TcI
30915	TcII
30916	TcIV
30922	TcI
30925	TcIV
30929	TcIV
30930	TcI
30933	TcI
30937	TcI
30941	TcII
30945	TcIV
30946	TcI
30948	TcI
30959	TcI
30966	TcI
30967	TcI
30980	TcI
30981	TcI
30983	TcV
30987	TcI
30990	TcV
31001	TcI
31007	TcI
31017	TcI
31019	TcI
31024	TcI
31026	TcI
31030	TcI
31034	TcIII
31038	TcV
31042	TcIII
31049	TcVI
31050	TcIV
31052	TcI
31053	TcI
31058	TcI
31073	TcI
31103	TcI
31107	TcIV
31110	TcVI
31114	TcI
31118	TcI
31126	TcI
31128	TcV
31132	TcIV
31133	TcIII
31137	TcVI
31140	TcI
31145	TcII
31147	TcI
31155	TcI
31167	TcV
31172	TcIV
31177	TcIV
31200	TcIV
31201	TcIV
31203	TcI
31206	TcV
31208	TcI
31211	TcI
31219	TcI
31230	TcI
31235	TcV
31236	TcV
31242	TcIV
31255	TcIV
31261	TcIII
31266	TcI
31267	TcI
31280	TcI
31288	TcV
31293	TcIV
31306	TcI
31308	TcIV
31309	TcIV
31313	TcI
31314	TcI
31316	TcI
31317	TcI
31321	TcI
31326	TcI
31328	TcV
31329	TcI
31330	TcI
31341	TcI
31346	TcIV
31348	TcIV
31350	TcIV
31353	TcI
31357	TcI
31364	TcI
31368	TcI
31370	TcIV
31371	TcI
31373	TcI
31385	TcV
31387	TcIII
31396	TcI
31397	TcII
31410	TcI
31411	TcI
31412	TcV
31414	TcIV
31415	TcIII
31417	TcIII
31418	TcI
31419	TcI
31420	TcI
31423	TcII
31424	TcI
31426	TcVI
31428	TcIV
31431	TcII
31434	TcII
31439	TcI
31440	TcI
31446	TcI
31453	TcIV
31457	TcV
31464	TcIV
31465	TcII
31472	TcI
31473	TcI
31483	TcII
31484	TcI
31492	TcI
31508	TcV
31513	TcIV
31518	TcI
31520	TcIV
31521	TcIV
31523	TcIII
31527	TcI
31531	TcIII
31538	TcI
31542	TcVI
31545	TcI
31548	TcI
31549	TcI
31554	TcVI
31556	TcI
31565	TcI
31574	TcI
31576	TcI
31577	TcI
31579	TcV
31580	TcI
31582	TcIV
31586	TcII
31613	TcI
31619	TcI
31625	TcI
31626	TcI
31628	TcII
31632	TcI
31641	TcI
31646	TcV
31663	TcII
31671	TcI
31673	TcI
31675	TcIV
31678	TcIV
31681	TcVI
31687	TcI
31688	TcIV
31693	TcI
31694	TcI
31702	TcII
31704	TcI
31718	TcIII
31724	TcV
31732	TcI
31742	TcII
31752	TcI
31761	TcI
31764	TcI
31774	TcI
31778	TcI
31779	TcII
31795	TcI
31799	TcIV
31801	TcIV
31815	TcI
31817	TcI
31819	TcI
31829	TcVI
31834	TcI
31843	TcI
31854	TcI
31861	TcIII
31862	TcI
31866	TcI
31875	TcII
31880	TcII
31884	TcII
31904	TcI
31911	TcI
31914	TcII
31915	TcV
31916	TcIV
31919	TcI
31933	TcIV
31945	TcI
31946	TcVI
31954	TcIV
31966	TcII
31977	TcI
31982	TcII
31983	TcIII
31985	TcV
31987	TcI
31993	TcII
31998	TcIV
32001	TcI
32008	TcI
32009	TcIV
32017	TcI
32031	TcIV
32035	TcII
32037	TcI
32049	TcIV
32060	TcV
32074	TcIV
32078	TcI
32090	TcI
32100	TcI
32107	TcIV
32112	TcII
32116	TcI
32119	TcV
32124	TcI
32128	TcIII
32137	TcI
32142	TcI
32145	TcI
32146	TcIV
32147	TcIV
32149	TcVI
32159	TcI
32165	TcI
32166	TcI
32170	TcIV
32171	TcI
32179	TcI
32186	TcI
32187	TcI
32198	TcIII
32201	TcI
32202	TcIV
32204	TcI
32229	TcI
32231	TcI
32239	TcIV
32241	TcIV
32244	TcI
32245	TcIV
32254	TcIV
32259	TcI
32262	TcI
32263	TcI
32264	TcI
32271	TcI
32282	TcVI
32288	TcV
32290	TcI
32292	TcI
32295	TcIV
32296	TcI
32297	TcI
32299	TcI
32300	TcI
32303	TcI
32308	TcI
32324	TcI
32325	TcI
32328	TcI
32333	TcIII
32334	TcV
32343	TcI
32344	TcII
32346	TcIV
32352	TcI
32361	TcI
32363	TcI
32374	TcI
32378	TcI
32386	TcI
32389	TcI
32402	TcI
32404	TcI
32410	TcI
32412	TcI
32423	TcI
32443	TcI
32445	TcI
32447	TcIV
32450	TcIV
32460	TcI
32465	TcI
32468	TcI
32472	TcII
32481	TcI
32489	TcI
32501	TcIV
32504	TcI
32505	TcI
32509	TcIV
32510	TcI
32515	TcI
32528	TcIV
32531	TcI
32554	TcIV
32558	TcV
32560	TcIV
32561	TcI
32590	TcI
32592	TcII
32593	TcI
32595	TcI
32602	TcII
32606	TcI
32609	TcI
32610	TcI
32611	TcIV
32615	TcIV
32618	TcI
32630	TcV
32641	TcI
32653	TcI
32664	TcI
32674	TcIII
32675	TcIV
32677	TcI
32680	TcV
32684	TcII
32687	TcI
32689	TcI
32703	TcI
32706	TcI
32714	TcIV
32719	TcI
32720	TcI
32722	TcIII
32724	TcIV
32750	TcIV
32761	TcI
32770	TcI
32771	TcIV
32781	TcVI
32788	TcI
32791	TcIV
32800	TcIV
32810	TcV
32811	TcV
32820	TcII
32823	TcI
32829	TcV
32834	TcI
32857	TcI
32871	TcV
32897	TcI
32898	TcIV
32902	TcI
32911	TcIV
32913	TcV
32914	TcI
32917	TcI
32923	TcI
32928	TcI
32930	TcI
32932	TcIV
32938	TcI
32939	TcVI
32940	TcII
32945	TcI
32956	TcV
32967	TcI
32973	TcI
32980	TcI
32985	TcII
32991	TcI
32998	TcI
33002	TcI
33006	TcV
33009	TcI
33016	TcI
33023	TcV
33024	TcIV
33033	TcV
33036	TcI
33042	TcI
33045	TcI
33057	TcV
33060	TcI
33069	TcIV
33071	TcV
33074	TcI
33076	TcV
33087	TcII
33095	TcI
33100	TcIII
33102	TcIII
33105	TcIII
33109	TcI
33111	TcI
33112	TcI
33113	TcI
33138	TcIII
33163	TcII
33168	TcII
33169	TcI
33180	TcIV
33183	TcV
33198	TcI
33205	TcI
33206	TcI
33222	TcI
33235	TcVI
33240	TcII
33248	TcI
33251	TcIV
33255	TcI
33265	TcIV
33272	TcI
33275	TcI
33276	TcI
33278	TcV
33285	TcI
33298	TcIV
33299	TcI
33301	TcI
33306	TcV
33309	TcIV
33332	TcIV
33333	TcIV
33334	TcIV
33335	TcI
33339	TcI
33342	TcIV
33343	TcIV
33353	TcII
33355	TcI
33357	TcI
33370	TcIV
33373	TcI
33374	TcIV
33383	TcI
33386	TcIV
33388	TcI
33392	TcIII
33400	TcI
33403	TcV
33407	TcI
33409	TcI
33410	TcIII
33422	TcI
33424	TcIV
33427	TcI
33440	TcI
33444	TcII
33451	TcIV
33454	TcII
33466	TcIII
33468	TcI
33477	TcIV
33483	TcI
33486	TcV
33502	TcVI
33504	TcI
33505	TcI
33507	TcI
33509	TcV
33510	TcV
33513	TcII
33520	TcII
33529	TcI
33532	TcI
33535	TcIV
33547	TcIII
33553	TcI
33560	TcI
33563	TcV
33565	TcV
33568	TcIV
33571	TcIV
33574	TcIII
33576	TcI
33578	TcI
33599	TcIII
33613	TcI
33616	TcI
33617	TcV
33626	TcI
33627	TcVI
33633	TcI
33637	TcI
33640	TcI
33641	TcI
33644	TcI
33645	TcI
33666	TcII
33674	TcIII
33680	TcIV
33683	TcI
33685	TcII
33706	TcV
33713	TcIV
33715	TcI
33739	TcVI
33740	TcV
33741	TcI
33744	TcI
33761	TcIV
33765	TcI
33767	TcI
33769	TcIII
33776	TcI
33778	TcV
33783	TcI
33784	TcI
33785	TcII
33788	TcI
33791	TcIV
33793	TcI
33813	TcI
33816	TcI
33818	TcIV
33822	TcV
33823	TcV
33827	TcI
33832	TcII
33833	TcIV
33838	TcIV
33840	TcI
33848	TcI
33849	TcV
33867	TcI
33872	TcI
33873	TcV
33882	TcIII
33885	TcV
33887	TcI
33888	TcI
33896	TcV
33900	TcV
33907	TcIV
33908	TcI
33909	TcII
33910	TcI
33912	TcI
33913	TcI
33922	TcII
33931	TcI
33935	TcIV
33941	TcI
33948	TcIV
33950	TcI
33965	TcI
33966	TcV
33972	TcI
33990	TcV
33991	TcI
33992	TcIII
33993	TcV
33998	TcI
34000	TcI
34003	TcI
34009	TcI
34012	TcI
34013	TcIV
34015	TcI
34022	TcI
34023	TcI
34029	TcI
34049	TcV
34054	TcI
34055	TcV
34070	TcVI
34072	TcI
34074	TcVI
34075	TcI
34077	TcIV
34081	TcI
34087	TcI
34089	TcVI
34099	TcV
34106	TcII
34117	TcI
34122	TcIV
34132	TcIV
34157	TcI
34159	TcII
34163	TcI
34167	TcI
34176	TcIII
34178	TcIII
34179	TcI
34185	TcI
34189	TcII
34195	TcI
34199	TcIV
34201	TcV
34206	TcI
34207	TcV
34213	TcI
34215	TcIV
34217	TcII
34219	TcV
34221	TcI
34226	TcIII
34236	TcV
34238	TcI
34241	TcI
34255	TcIV
34259	TcIV
34265	TcIV
34268	TcI
34269	TcIV
34271	TcI
34272	TcI
34273	TcV
34289	TcI
34294	TcI
34302	TcI
34308	TcI
34311	TcI
34321	TcI
34324	TcI
34327	TcI
34336	TcV
34339	TcIII
34346	TcI
34347	TcII
34357	TcII
34360	TcII
34369	TcVI
34383	TcI
34384	TcI
34386	TcI
34388	TcI
34389	TcI
34394	TcI
34396	TcI
34401	TcIV
34404	TcIV
34409	TcIV
34417	TcI
34425	TcI
34426	TcIV
34427	TcI
34430	TcIII
34431	TcIV
34432	TcIV
34437	TcI
34441	TcI
34443	TcV
34445	TcIV
34457	TcI
34458	TcI
34459	TcVI
34461	TcI
34470	TcI
34471	TcI
34477	TcII
34479	TcI
34483	TcI
34485	TcI
34486	TcII
34489	TcIV
34491	TcIV
34496	TcI
34498	TcI
34505	TcI
34506	TcI
34507	TcIV
34511	TcIV
34513	TcI
34519	TcV
34531	TcIV
34533	TcI
34535	TcI
34537	TcIV
34538	TcIV
34543	TcI
34549	TcI
34550	TcI
34561	TcI
34572	TcI
34574	TcVI
34583	TcI
34584	TcI
34585	TcI
34588	TcI
34589	TcI
34595	TcIV
34609	TcV
34616	TcV
34622	TcII
34625	TcI
34630	TcIV
34632	TcI
34636	TcV
34652	TcI
34655	TcI
34663	TcI
34670	TcI
34673	TcII
34679	TcV
34682	TcI
34686	TcI
34688	TcV
34701	TcI
34702	TcIV
34711	TcV
34719	TcII
34721	TcI
34727	TcI
34736	TcI
34741	TcV
34742	TcI
34747	TcVI
34754	TcIV
34757	TcI
34762	TcII
34765	TcI
34766	TcI
34769	TcIV
34772	TcIV
34773	TcIV
34780	TcI
34781	TcIV
34785	TcIV
34790	TcV
34794	TcII
34797	TcI
34799	TcII
34801	TcIV
34804	TcIII
34809	TcIV
34813	TcII
34820	TcI
34822	TcIV
34823	TcIII
34834	TcIV
34837	TcI
34846	TcI
34848	TcV
34866	TcIV
34868	TcV
34874	TcV
34879	TcI
34886	TcI
34890	TcIII
34893	TcI
34895	TcII
34902	TcI
34905	TcIV
34909	TcI
34913	TcI
34914	TcVI
34915	TcIV
34922	TcIV
34925	TcIV
34933	TcI
34937	TcIV
34942	TcI
34947	TcI
34949	TcIV
34975	TcIV
34976	TcI
34977	TcI
34979	TcV
34989	TcV
34991	TcI
34993	TcI
34995	TcI
35009	TcIII
35010	TcIV
35011	TcI
35013	TcVI
35016	TcI
35017	TcIV
35020	TcI
35033	TcI
35040	TcI
35045	TcI
35047	TcV
35049	TcII
35051	TcI
35058	TcI
35066	TcI
35074	TcIV
35075	TcIV
35076	TcI
35077	TcI
35085	TcVI
35087	TcIV
35088	TcI
35091	TcIV
35092	TcI
35096	TcIV
35097	TcI
35104	TcV
35107	TcI
35117	TcIV
35122	TcI
35125	TcI
35127	TcI
35134	TcI
35136	TcV
35141	TcIV
35143	TcI
35151	TcI
35154	TcII
35157	TcII
35162	TcI
35164	TcI
35171	TcIII
35172	TcI
35178	TcI
35181	TcII
35183	TcV
35187	TcI
35189	TcI
35196	TcI
35200	TcI
35205	TcI
35207	TcV
35213	TcVI
35215	TcI
35218	TcI
35221	TcIV
35233	TcIII
35236	TcI
35240	TcV
35253	TcVI
35256	TcI
35257	TcI
35260	TcI
35261	TcIV
35278	TcV
35285	TcIII
35292	TcVI
35295	TcI
35299	TcI
35311	TcI
35313	TcIV
35314	TcI
35317	TcI
35322	TcI
35326	TcI
35328	TcI
35333	TcIV
35336	TcIV
35341	TcIII
35343	TcI
35344	TcI
35346	TcIV
35356	TcIV
35358	TcIII
35360	TcI
35362	TcI
35364	TcV
35373	TcI
35376	TcI
35378	TcIV
35399	TcIV
35408	TcI
35414	TcII
35421	TcIV
35423	TcII
35433	TcIV
35439	TcI
35440	TcV
35441	TcVI
35448	TcIII
35450	TcIV
35467	TcI
35476	TcIV
35480	TcIV
35487	TcIV
35492	TcIV
35497	TcV
35503	TcI
35508	TcIV
35510	TcIV
35530	TcIV
35535	TcII
35543	TcIII
35551	TcI
35555	TcII
35563	TcI
35564	TcI
35566	TcI
35569	TcI
35573	TcI
35577	TcV
35578	TcI
35583	TcIV
35586	TcI
35589	TcI
35590	TcII
35603	TcI
35611	TcIV
35615	TcI
35616	TcIV
35630	TcVI
35638	TcI
35642	TcI
35655	TcV
35658	TcI
35659	TcII
35661	TcI
35662	TcI
35663	TcI
35665	TcIV
35667	TcIV
35678	TcII
35681	TcI
35697	TcII
35700	TcIV
35709	TcI
35710	TcI
35719	TcI
35731	TcI
35734	TcI
35742	TcI
35750	TcI
35751	TcI
35753	TcIV
35757	TcI
35759	TcV
35763	TcIV
35768	TcI
35769	TcI
35770	TcI
35771	TcI
35773	TcI
35782	TcI
35786	TcV
35788	TcI
35794	TcI
35797	TcI
35801	TcIV
35805	TcI
35807	TcI
35811	TcI
35814	TcI
35820	TcI
35826	TcI
35827	TcI
35829	TcI
35830	TcI
35831	TcIV
35847	TcI
35870	TcI
35877	TcI
35879	TcI
35883	TcI
35889	TcI
35892	TcI
35903	TcII
35913	TcI
35916	TcIII
35917	TcI
35919	TcI
35924	TcIV
35925	TcI
35938	TcI
35941	TcI
35951	TcII
35982	TcIV
35984	TcV
35986	TcV
35992	TcII
35995	TcV
36000	TcI
36002	TcI
36006	TcI
36012	TcI
36016	TcII
36017	TcI
36018	TcII
36021	TcIV
36028	TcI
36036	TcI
36039	TcIV
36054	TcI
36062	TcIV
36065	TcI
36066	TcI
36069	TcI
36077	TcIV
36078	TcVI
36082	TcI
36083	TcIV
36088	TcIV
36090	TcI
36095	TcVI
36098	TcIII
36102	TcIV
36103	TcIV
36105	TcI
36107	TcIV
36108	TcI
36109	TcIV
36111	TcII
36129	TcI
36137	TcIV
36138	TcV
36140	TcII
36142	TcIV
36146	TcIV
36153	TcIV
36156	TcI
36161	TcIII
36170	TcI
36173	TcI
36188	TcI
36194	TcIV
36195	TcI
36200	TcVI
36215	TcIV
36226	TcI
36227	TcI
36229	TcI
36246	TcIV
36256	TcIV
36275	TcI
36276	TcV
36291	TcIII
36293	TcII
36303	TcI
36322	TcIV
36331	TcI
36340	TcI
36365	TcIV
36368	TcIV
36376	TcIV
36380	TcII
36384	TcI
36388	TcI
36403	TcI
36404	TcI
36409	TcI
36410	TcI
36414	TcII
36415	TcI
36421	TcI
36423	TcI
36446	TcI
36451	TcI
36457	TcI
36475	TcI
36478	TcIII
36479	TcIII
36488	TcV
36495	TcIV
36496	TcII
36500	TcI
36504	TcI
36515	TcI
36516	TcII
36518	TcI
36519	TcI
36521	TcI
36525	TcII
36526	TcI
36536	TcIII
36538	TcIII
36558	TcI
36567	TcI
36576	TcI
36580	TcI
36586	TcI
36587	TcI
36588	TcIII
36596	TcI
36604	TcIV
36606	TcIV
36614	TcI
36615	TcI
36619	TcI
36621	TcI
36623	TcI
36627	TcI
36631	TcI
36638	TcV
36639	TcIII
36644	TcI
36645	TcI
36647	TcI
36654	TcIV
36666	TcI
36669	TcV
36683	TcIV
36685	TcI
36689	TcI
36690	TcIII
36691	TcIII
36693	TcI
36694	TcI
36705	TcI
36713	TcI
36714	TcI
36719	TcIV
36722	TcII
36725	TcI
36727	TcI
36734	TcV
36736	TcI
36738	TcIV
36746	TcII
36747	TcI
36748	TcI
36753	TcI
36754	TcIV
36757	TcII
36761	TcIV
36762	TcIII
36763	TcI
36766	TcII
36769	TcI
36770	TcII
36772	TcV
36777	TcI
36781	TcV
36782	TcI
36783	TcIV
36800	TcI
36801	TcI
36804	TcV
36812	TcI
36817	TcI
36825	TcI
36826	TcI
36828	TcIII
36832	TcI
36837	TcV
36842	TcI
36845	TcIV
36847	TcI
36851	TcI
36853	TcI
36854	TcI
36857	TcI
36861	TcI
36864	TcV
36870	TcI
36876	TcIV
36879	TcIV
36880	TcI
36884	TcI
36885	TcII
36886	TcVI
36890	TcIV
36891	TcIV
36895	TcI
36910	TcI
36918	TcIV
36919	TcIV
36922	TcI
36946	TcIV
36950	TcI
36951	TcI
36954	TcIII
36960	TcI
36968	TcIV
36975	TcV
36983	TcI
36987	TcI
36988	TcI
36994	TcIII
36995	TcV
37003	TcIV
37006	TcIV
37010	TcIV
37017	TcV
37019	TcI
37025	TcI
37028	TcIV
37047	TcIII
37048	TcI
37056	TcI
37065	TcI
37074	TcIII
37081	TcIV
37085	TcIV
37086	TcIV
37090	TcIV
37111	TcIII
37112	TcIII
37113	TcVI
37114	TcIII
37115	TcI
37130	TcI
37142	TcI
37144	TcI
37146	TcVI
37154	TcI
37167	TcV
37181	TcIV
37189	TcI
37190	TcV
37192	TcIV
37209	TcI
37210	TcI
37212	TcI
37220	TcIV
37226	TcI
37227	TcI
37241	TcI
37243	TcIV
37254	TcI
37255	TcI
37265	TcIV
37267	TcI
37268	TcI
37270	TcV
37272	TcI
37276	TcII
37294	TcI
37296	TcI
37300	TcI
37311	TcIV
37316	TcIV
37320	TcI
37323	TcI
37324	TcI
37326	TcI
37327	TcI
37328	TcI
37334	TcI
37336	TcI
37339	TcI
37344	TcIV
37353	TcI
37356	TcIV
37361	TcI
37374	TcI
37376	TcI
37385	TcIV
37395	TcV
37397	TcI
37411	TcV
37418	TcI
37419	TcI
37421	TcI
37424	TcI
37428	TcV
37432	TcV
37433	TcI
37442	TcIV
37453	TcI
37463	TcII
37472	TcI
37475	TcI
37481	TcIII
37482	TcIV
37484	TcI
37493	TcV
37495	TcI
37498	TcI
37503	TcI
37508	TcII
37516	TcIV
37517	TcI
37519	TcVI
37520	TcI
37524	TcV
37525	TcII
37533	TcII
37548	TcI
37549	TcI
37563	TcI
37569	TcIV
37572	TcI
37584	TcIV
37597	TcI
37599	TcI
37614	TcIV
37618	TcI
37623	TcI
37642	TcVI
37656	TcV
37657	TcIV
37661	TcIV
37673	TcI
37675	TcII
37676	TcIV
37683	TcII
37684	TcI
37690	TcV
37693	TcIV
37699	TcV
37703	TcIV
37705	TcIV
37712	TcIV
37717	TcIV
37724	TcVI
37730	TcI
37731	TcI
37733	TcVI
37734	TcI
37738	TcV
37749	TcI
37750	TcI
37752	TcIV
37756	TcI
37761	TcI
37762	TcI
37771	TcV
37774	TcIV
37782	TcII
37783	TcI
37785	TcI
37811	TcI
37815	TcII
37816	TcI
37817	TcI
37821	TcIV
37825	TcI
37826	TcI
37829	TcII
37830	TcI
37836	TcI
37841	TcIV
37844	TcIII
37850	TcI
37854	TcVI
37855	TcV
37859	TcIV
37866	TcIV
37880	TcIII
37884	TcIV
37895	TcI
37896	TcII
37903	TcVI
37904	TcI
37916	TcV
37925	TcI
37927	TcI
37928	TcII
37929	TcII
37931	TcII
37948	TcI
37949	TcI
37954	TcI
37963	TcIV
37965	TcI
37970	TcI
37972	TcIV
37973	TcIV
37976	TcI
37984	TcI
37987	TcI
37999	TcV
38006	TcIV
38008	TcV
38014	TcIII
38015	TcI
38016	TcV
38020	TcI
38021	TcIV
38030	TcIV
38039	TcI
38042	TcI
38057	TcV
38069	TcVI
38077	TcIV
38084	TcI
38087	TcIV
38111	TcI
38112	TcI
38113	TcIV
38115	TcV
38122	TcI
38128	TcIII
38130	TcI
38131	TcI
38145	TcVI
38154	TcI
38170	TcIV
38179	TcV
38185	TcI
38189	TcI
38192	TcII
38195	TcII
38211	TcIV
38212	TcV
38221	TcI
38233	TcI
38234	TcI
38235	TcIV
38250	TcI
38262	TcIV
38272	TcIV
38274	TcIV
38278	TcI
38280	TcIV
38293	TcII
38294	TcI
38296	TcII
38297	TcII
38309	TcI
38324	TcI
38326	TcIV
38327	TcIV
38328	TcI
38337	TcI
38345	TcI
38347	TcI
38359	TcIV
38360	TcIV
38361	TcIII
38367	TcI
38372	TcIV
38397	TcIV
38406	TcI
38407	TcI
38412	TcVI
38414	TcIV
38422	TcI
38429	TcI
38433	TcII
38436	TcI
38443	TcI
38445	TcI
38453	TcV
38456	TcI
38466	TcIV
38467	TcV
38474	TcI
38479	TcI
38487	TcIII
38488	TcIII
38494	TcI
38501	TcI
38508	TcI
38511	TcI
38512	TcIV
38513	TcI
38529	TcI
38534	TcI
38545	TcV
38550	TcI
38558	TcI
38561	TcI
38570	TcI
38571	TcI
38575	TcI
38576	TcI
38596	TcI
38600	TcIV
38604	TcI
38615	TcI
38625	TcV
38628	TcVI
38635	TcV
38640	TcIII
38642	TcI
38643	TcI
38653	TcI
38661	TcV
38662	TcII
38663	TcII
38666	TcI
38674	TcV
38677	TcI
38680	TcI
38687	TcIV
38688	TcII
38692	TcIV
38700	TcI
38706	TcII
38713	TcI
38714	TcI
38716	TcI
38717	TcI
38728	TcI
38730	TcI
38731	TcI
38732	TcIII
38739	TcIV
38748	TcI
38750	TcIV
38752	TcI
38770	TcVI
38771	TcI
38777	TcI
38778	TcI
38784	TcI
38786	TcI
38793	TcV
38809	TcIV
38817	TcVI
38818	TcI
38827	TcIV
38861	TcI
38865	TcI
38867	TcI
38871	TcIV
38872	TcIV
38876	TcI
38880	TcIV
38889	TcI
38892	TcI
38896	TcI
38913	TcI
38914	TcI
38915	TcI
38920	TcIV
38921	TcI
38929	TcI
38936	TcI
38940	TcI
38974	TcI
38987	TcI
38988	TcI
38992	TcV
39012	TcV
39013	TcI
39014	TcI
39018	TcIV
39035	TcI
39036	TcIV
39037	TcV
39038	TcI
39041	TcIV
